sample,time,Throttle,SpeedMPH,RPM,CalcLoad,MAFVolts,MAF,STFT,LTFT,IAT,ECT,AFR,TargetAFR,CatTemp
11960,1794.150,16.4706,54.6807,3764,18.4314,1.68945,14.79,-3.125,.78125,33,81,1.00854,.999638,912.4
11961,1794.300,16.4706,54.6807,3757,18.4314,1.69922,14.92,-3.125,.78125,33,81,.999607,.999424,912.4
11962,1794.450,16.4706,54.0593,3750.5,18.4314,1.69922,14.98,-1.5625,.78125,33,81,1.00851,.999638,912.4
11963,1794.600,16.0784,54.0593,3739.25,18.4314,1.69434,14.92,-2.34375,.78125,33,81,.993629,.999241,912.2
11964,1794.750,16.0784,54.0593,3742.75,17.6471,1.67969,14.55,-1.5625,.78125,33,81,.992043,.99918,912.2
11965,1794.900,16.4706,54.0593,3723.75,19.2157,1.72852,15.75,-.78125,.78125,33,81,.998753,.999393,912.2
11966,1795.050,16.8627,54.0593,3730,20.3922,1.75781,16.59,0,.78125,33,81,.999271,.999424,912.2
11967,1795.200,17.2549,54.0593,3715,21.5686,1.80664,17.94,0,.78125,33,81,.991708,.99918,911.9
11968,1795.350,18.0392,54.0593,3724.75,23.9216,1.89941,20.67,0,.78125,33,81,.997838,.999363,911.9
11969,1795.500,19.6078,54.0593,3738,32.1569,2.0752,27.51,2.34375,0,33,81,1.02141,.999912,911.9
11970,1795.650,20.3922,54.0593,3735.25,36.8627,2.13867,30.14,1.5625,0,33,81,1.00202,.999485,911.1
11971,1795.800,21.1765,54.0593,3722.25,41.5686,2.22656,34.27,2.34375,0,33,81,1.00714,.999607,911.1
11972,1795.950,21.5686,54.0593,3731.75,43.1373,2.24121,35.37,3.125,0,34,81,.997838,.999363,911.1
11973,1796.100,21.5686,54.0593,3734,43.5294,2.23633,35.13,3.125,0,34,81,.982191,.998875,911.1
11974,1796.250,21.5686,54.0593,3740.25,43.5294,2.24609,35.37,3.125,0,34,81,.993629,.999241,909.9
11975,1796.400,21.5686,54.6807,3754.5,43.5294,2.24609,35.62,3.125,0,34,81,.99674,.999333,909.9
11976,1796.550,21.9608,54.6807,3762.25,45.8824,2.29492,38.22,3.90625,0,34,81,.995947,.999302,909.9
11977,1796.700,22.3529,54.6807,3765.5,47.0588,2.29492,37.95,3.90625,0,34,81,1.00205,.999485,908.8
11978,1796.850,21.9608,54.6807,3768.25,47.0588,2.30469,38.62,3.90625,0,34,81,.984967,.998966,908.8
11979,1797.000,22.7451,54.6807,3781.25,48.6275,2.34375,40.77,3.125,0,34,81,.988962,.999088,908.8
11980,1797.150,22.7451,55.302,3796.25,50.1961,2.34863,41.2,3.90625,0,34,81,.99555,.999302,908.8
11981,1797.300,22.7451,55.302,3799.5,49.4118,2.34863,41.05,3.125,0,34,81,.98271,.998905,908
11982,1797.450,24.3137,55.302,3818,56.0784,2.47559,48.89,4.6875,0,34,81,1.01257,.999729,908
11983,1797.600,25.098,55.302,3833.25,62.7451,2.5293,52.41,3.125,0,34,81,.977281,.998722,908
11984,1797.750,25.4902,55.9234,3846,64.3137,2.54883,53.94,3.125,0,34,81,.983961,.998936,909.2
11985,1797.900,25.4902,55.9234,3862.25,64.3137,2.53906,53.22,2.34375,0,34,81,.984509,.998966,909.2
11986,1798.050,25.4902,56.5448,3883.75,64.3137,2.54883,53.94,1.5625,0,34,81,.990487,.99915,909.2
11987,1798.200,25.4902,56.5448,3900.5,64.7059,2.55371,53.94,1.5625,0,34,81,.995764,.999302,910.6
11988,1798.350,25.4902,56.5448,3903.75,64.7059,2.55371,53.94,1.5625,0,34,81,.991341,.99918,910.6
11989,1798.500,25.098,56.5448,3920.25,63.1373,2.5293,52.41,.78125,0,34,81,.988292,.999088,910.6
11990,1798.650,25.098,57.1662,3945,61.5686,2.52441,51.93,.78125,0,34,81,.988017,.999058,910.6
11991,1798.800,25.098,57.1662,3952.75,62.7451,2.54395,53.06,.78125,0,34,81,.997258,.999363,911.8
11992,1798.950,25.098,57.7875,3970,62.3529,2.53906,52.89,.78125,0,33,81,.990579,.99915,911.8
11993,1799.100,25.098,57.7875,3992.75,61.5686,2.5293,52.41,.78125,0,33,81,.990244,.99915,911.8
11994,1799.250,25.098,57.7875,4001,61.5686,2.5293,52.57,.78125,0,33,81,.998479,.999393,912.9
11995,1799.400,25.098,58.4089,4019.75,61.1765,2.5293,52.73,1.5625,0,33,81,.995032,.999302,912.9
11996,1799.550,25.098,58.4089,4021.5,61.1765,2.53906,53.22,0,0,33,81,.977708,.998753,912.9
11997,1799.700,25.098,58.4089,4047.75,61.5686,2.54395,53.58,.78125,0,33,81,.996221,.999333,912.9
11998,1799.850,25.098,58.4089,4052.75,60.7843,2.53418,52.89,0,0,33,81,.986004,.998997,914.2
11999,1800.000,25.098,59.0303,4054.75,60.7843,2.53418,52.73,0,0,33,81,.998997,.999424,914.2
12000,1800.150,25.098,59.0303,4078.25,59.6078,2.51953,52.09,0,0,33,81,.988352,.999088,914.2
12001,1800.300,25.098,59.0303,4083.5,60.3922,2.54883,53.94,.78125,0,33,81,.998997,.999424,915.1
12002,1800.450,25.098,59.6516,4094.75,60.7843,2.54395,53.22,0,0,33,81,.99003,.999119,915.1
12003,1800.600,22.7451,59.6516,4095.75,52.1569,2.37793,43.07,-1.5625,0,33,81,.967857,.998448,915.1
12004,1800.750,20.3922,59.6516,4092.5,40,2.16797,31.68,0,0,33,81,.996984,.999363,914.7
12005,1800.900,18.8235,59.6516,4089.75,30.1961,1.99707,24.67,-3.125,0,33,81,.968375,.998448,914.7
12006,1801.050,18.4314,59.0303,4069.75,26.6667,1.94336,22.58,-3.125,0,33,81,.981215,.998845,914.7
12007,1801.200,18.0392,59.0303,4066.75,24.7059,1.89941,21.17,-3.90625,0,33,82,.980453,.998845,914.7
12008,1801.350,17.2549,59.0303,4053.75,22.3529,1.83105,18.86,-3.90625,.78125,33,82,.980636,.998845,914.7
12009,1801.500,17.2549,58.4089,4035.25,21.5686,1.83105,18.79,-4.6875,.78125,33,82,.976793,.998722,914.7
12010,1801.650,17.2549,58.4089,4016.25,20.7843,1.80664,17.94,-3.125,.78125,33,82,.99369,.999241,914.7
12011,1801.800,16.8627,58.4089,4015.5,20.3922,1.78223,17.36,-3.125,.78125,33,82,.992104,.99921,914.8
12012,1801.950,16.8627,57.7875,3989.25,20,1.7627,16.73,-3.125,.78125,33,82,.984997,.998966,914.8
12013,1802.100,17.2549,57.7875,3992.75,20.3922,1.81152,18.1,-3.125,.78125,33,82,.983899,.998936,914.8
12014,1802.250,17.6471,57.7875,3976,22.3529,1.8457,19.25,-.78125,.78125,33,82,1.01275,.999729,914.8
12015,1802.400,18.0392,57.7875,3978,23.9216,1.9043,21.08,-.78125,0,33,82,.995306,.999302,914.9
12016,1802.550,18.0392,57.1662,3927.5,25.8824,1.92871,21.92,0,0,33,82,.995886,.999302,914.9
12017,1802.700,18.8235,57.1662,3929,27.0588,1.97266,23.57,-.78125,0,33,82,.982924,.998905,914.9
12018,1802.850,20,56.5448,3924.5,31.3726,2.08984,28.02,.78125,0,33,82,1.00641,.999576,914.6
12019,1803.000,21.1765,56.5448,3909.75,38.4314,2.2168,33.78,3.125,0,33,82,1.02453,.999973,914.6
12020,1803.150,21.1765,56.5448,3898,40,2.20215,33.54,2.34375,0,33,82,.988993,.999088,914.6
12021,1803.300,21.1765,56.5448,3901.75,40,2.2168,33.9,2.34375,0,33,82,.987529,.999058,913.6
12022,1803.450,21.5686,56.5448,3893.25,43.5294,2.26563,36.35,4.6875,0,33,82,1.01031,.999668,913.6
12023,1803.600,21.5686,56.5448,3880.5,43.5294,2.26074,36.35,3.125,0,33,82,.977342,.998722,913.6
12024,1803.750,21.5686,56.5448,3876,43.1373,2.25098,35.86,1.5625,0,33,82,.978531,.998783,913.6
12025,1803.900,21.9608,55.9234,3871,45.4902,2.29004,37.95,2.34375,0,33,82,.993843,.999241,912.2
12026,1804.050,22.7451,55.9234,3870.25,47.8431,2.35352,41.05,3.125,0,33,82,.992927,.99921,912.2
12027,1804.200,23.1373,55.9234,3875.5,50.5882,2.37793,42.64,3.125,0,33,82,.991311,.99918,912.2
12028,1804.350,23.1373,55.9234,3861.75,51.7647,2.38281,43.07,1.5625,0,33,82,.981032,.998845,911.5
12029,1804.500,23.1373,55.9234,3866,52.9412,2.40723,44.52,1.5625,0,33,82,.983259,.998905,911.5
12030,1804.650,23.9216,55.9234,3865.75,54.902,2.42676,45.86,1.5625,0,33,82,.994635,.999271,911.5
12031,1804.800,23.9216,55.9234,3862.75,55.2941,2.44141,46.66,1.5625,0,33,82,.992866,.99921,911.5
12032,1804.950,23.9216,55.9234,3870.25,56.4706,2.44629,46.82,.78125,0,33,82,.984449,.998966,911.4
12033,1805.100,24.3137,55.9234,3870,58.4314,2.48047,49.37,.78125,0,33,82,.992622,.99921,911.4
12034,1805.250,25.098,55.9234,3873.25,61.1765,2.50977,51.29,1.5625,0,33,82,1.00098,.999454,911.4
12035,1805.400,25.098,56.5448,3875.75,62.3529,2.53906,52.73,1.5625,0,33,82,.990854,.99915,912.4
12036,1805.550,25.098,55.9234,3880.75,63.5294,2.5293,52.57,.78125,0,33,82,.986797,.999027,912.4
12037,1805.700,25.098,56.5448,3885.5,62.7451,2.5293,52.41,.78125,0,33,82,.990549,.99915,912.4
12038,1805.850,24.3137,56.5448,3882.5,60.3922,2.47559,49.05,.78125,0,33,82,.991341,.99918,912.4
12039,1806.000,22.7451,56.5448,3881.5,52.9412,2.36328,42.06,-.78125,0,33,82,.973804,.998631,912.8
12040,1806.150,21.1765,55.9234,3873.25,44.7059,2.22168,34.76,0,0,33,82,.995185,.999302,912.8
12041,1806.300,18.8235,55.9234,3856,31.7647,2.01172,24.94,-3.125,0,33,82,.967704,.998448,912.8
12042,1806.450,18.4314,55.9234,3848.75,28.2353,1.96289,23.11,-3.125,0,33,82,.987255,.999058,912.4
12043,1806.600,18.4314,55.9234,3835,27.451,1.95313,22.75,-3.125,0,33,82,.991891,.99918,912.4
12044,1806.750,18.4314,55.302,3820,28.6275,1.96289,23.11,-2.34375,0,33,82,.99921,.999424,912.4
12045,1806.900,18.8235,55.302,3812,28.6275,1.96777,23.57,-3.125,0,33,82,.991586,.99918,912
12046,1807.050,18.4314,55.302,3797,28.6275,1.97754,23.75,-2.34375,0,33,82,.998174,.999393,912
12047,1807.200,18.8235,55.302,3789,29.0196,1.97266,23.47,-2.34375,0,33,82,.9943,.999271,912
12048,1807.350,18.8235,54.6807,3762.25,29.8039,1.99219,24.21,-2.34375,0,33,82,.994331,.999271,912
12049,1807.500,18.8235,54.6807,3766,30.1961,2.01172,24.94,-2.34375,0,33,82,.999088,.999424,911.6
12050,1807.650,20,54.6807,3757.25,33.7255,2.09473,28.33,-.78125,0,33,82,1.01583,.99979,911.6
12051,1807.800,20,54.6807,3739.25,36.0784,2.11914,29.59,0,0,33,82,1.00833,.999607,911.6
12052,1807.950,20,54.0593,3734.5,36.0784,2.12891,29.92,.78125,0,33,82,1.00147,.999454,910.8
12053,1808.100,20.3922,54.0593,3728.5,37.2549,2.15332,30.8,.78125,0,33,82,.994331,.999271,910.8
12054,1808.250,20.7843,54.0593,3714,39.6078,2.18262,32.34,3.125,0,33,82,1.01022,.999668,910.8
12055,1808.400,20.7843,54.0593,3706.75,40,2.17773,32.01,1.5625,0,33,82,.982588,.998905,910.8
12056,1808.550,20.7843,53.4379,3700,40,2.17773,32.01,1.5625,0,33,82,.984266,.998966,909.8
12057,1808.700,20.7843,53.4379,3686.75,40.3922,2.17773,32.23,1.5625,0,33,82,.9943,.999271,909.8
12058,1808.850,20.7843,53.4379,3685.75,40.7843,2.19238,32.8,1.5625,0,33,82,.98881,.999088,909.8
12059,1809.000,21.1765,53.4379,3671.5,41.9608,2.2168,34.15,1.5625,0,34,82,.998997,.999424,908.7
12060,1809.150,21.5686,53.4379,3670.25,43.9216,2.26074,35.99,1.5625,0,34,82,.992866,.99921,908.7
12061,1809.300,22.3529,52.8166,3661.75,48.2353,2.31445,39.29,3.125,0,34,82,1.00693,.999576,908.7
12062,1809.450,22.7451,53.4379,3665.5,51.3726,2.35352,41.34,2.34375,0,34,82,.992104,.99921,908
12063,1809.600,23.1373,52.8166,3654.75,53.3333,2.37305,42.5,2.34375,0,34,82,.989694,.999119,908
12064,1809.750,23.5294,53.4379,3662.5,56.0784,2.42188,45.54,2.34375,0,34,82,.99369,.999241,908
12065,1809.900,24.3137,52.8166,3659,59.6078,2.46094,47.78,2.34375,0,34,82,.995764,.999302,908
12066,1810.050,24.7059,52.8166,3661.75,61.5686,2.48047,49.05,1.5625,0,34,82,.98088,.998845,908.8
12067,1810.200,24.7059,53.4379,3664.75,61.9608,2.48047,49.37,0,0,34,82,.977525,.998753,908.8
12068,1810.350,25.098,53.4379,3669.5,63.5294,2.5,50.65,0,0,34,82,.993324,.999241,908.8
12069,1810.500,25.098,53.4379,3666.5,64.3137,2.50977,50.97,0,0,34,82,.989023,.999088,909.8
12070,1810.650,25.098,53.4379,3674,64.3137,2.51953,51.45,0,0,34,82,.995856,.999302,909.8
12071,1810.800,25.098,53.4379,3674.25,64.3137,2.50488,51.13,0,0,34,82,.995916,.999302,909.8
12072,1810.950,25.098,53.4379,3682,65.4902,2.52441,51.93,0,0,34,82,.993629,.999241,909.8
12073,1811.100,25.4902,53.4379,3683.75,66.6667,2.54883,53.76,0,0,34,82,.995916,.999302,910.9
12074,1811.250,25.098,53.4379,3688.25,64.7059,2.50488,50.97,-.78125,0,34,82,.980727,.998845,910.9
12075,1811.400,25.098,53.4379,3685.25,63.9216,2.51465,51.61,-.78125,0,34,82,.999515,.999424,910.9
12076,1811.550,25.098,53.4379,3697.25,64.3137,2.51465,51.29,0,0,34,82,.997503,.999363,911.9
12077,1811.700,24.7059,53.4379,3696.5,63.5294,2.5,50.65,-.78125,0,34,82,.988017,.999058,911.9
12078,1811.850,24.3137,53.4379,3696.75,62.3529,2.48047,49.53,-.78125,0,34,82,.992104,.99921,911.9
12079,1812.000,23.5294,53.4379,3698,57.2549,2.41211,44.95,-1.5625,0,34,82,.983228,.998936,911.9
12080,1812.150,23.9216,53.4379,3697.25,56.8628,2.43164,46.02,0,0,34,82,1.0079,.999607,911.7
12081,1812.300,24.3137,53.4379,3701,58.8235,2.46094,47.62,1.5625,0,34,82,1.01437,.999759,911.7
12082,1812.450,24.3137,54.0593,3697.5,59.6078,2.46094,47.94,.78125,0,34,82,.990609,.99915,911.7
12083,1812.600,23.9216,53.4379,3689,58.0392,2.43164,46.02,0,0,34,82,.978349,.998783,911.9
12084,1812.750,23.9216,53.4379,3710,58.4314,2.45117,47.14,1.5625,0,34,82,1.00525,.999546,911.9
12085,1812.900,23.9216,53.4379,3712.25,58.8235,2.45117,47.46,.78125,0,34,82,.992104,.99921,911.9
12086,1813.050,24.3137,54.0593,3703.5,59.2157,2.45117,47.14,0,0,34,82,.984387,.998966,912
12087,1813.200,24.3137,54.0593,3712.5,60.3922,2.4707,48.73,0,0,34,82,.992836,.99921,912
12088,1813.350,24.3137,54.0593,3715.25,60.3922,2.46582,48.26,0,0,34,82,.993659,.999241,912
12089,1813.500,24.3137,54.0593,3715,60,2.46094,47.94,0,0,34,82,.993629,.999241,912
12090,1813.650,24.3137,54.0593,3715.25,59.2157,2.46582,47.94,.78125,0,34,82,.998936,.999424,912.3
12091,1813.800,24.7059,54.0593,3720,60.7843,2.48047,49.05,1.5625,0,34,82,1.00098,.999454,912.3
12092,1813.950,24.7059,54.0593,3726.25,60.3922,2.46094,47.78,.78125,0,34,82,.991494,.99918,912.3
12093,1814.100,24.7059,54.0593,3730.5,61.1765,2.48047,49.37,2.34375,0,34,82,1.0061,.999576,912.8
12094,1814.250,24.7059,54.0593,3732.5,61.1765,2.48047,49.05,1.5625,0,34,82,.985211,.998997,912.8
12095,1814.400,24.7059,54.0593,3738.75,61.5686,2.48047,49.37,1.5625,0,35,82,.988993,.999088,912.8
12096,1814.550,24.7059,54.0593,3734.75,61.5686,2.48535,49.37,.78125,0,35,82,.988719,.999088,912.8
12097,1814.700,25.4902,54.0593,3748.25,65.4902,2.54395,53.58,1.5625,0,35,82,.997228,.999363,913.5
12098,1814.850,27.0588,54.6807,3759.5,72.1569,2.62207,58.59,2.34375,0,35,82,1.00156,.999485,913.5
12099,1815.000,28.2353,54.6807,3774,75.6863,2.66113,61.82,1.5625,0,35,82,.986736,.999027,913.5
12100,1815.150,29.0196,54.6807,3776.5,78.0392,2.67578,63.39,0,0,35,82,.97908,.998783,915.6
12101,1815.300,29.0196,55.302,3788.75,78.4314,2.68066,63.98,-.78125,0,35,82,.978349,.998783,915.6
12102,1815.450,29.0196,55.302,3801.25,77.6471,2.67578,63.59,-1.5625,0,35,82,.982405,.998905,915.6
12103,1815.600,29.0196,55.302,3819.25,76.8628,2.67578,63,-.78125,0,35,82,.995703,.999302,917.6
12104,1815.750,28.6275,55.302,3829.5,76.8628,2.65625,61.82,-.78125,0,35,82,.997198,.999363,917.6
12105,1815.900,25.098,55.9234,3826,68.6275,2.51953,52.09,-1.5625,0,35,82,.986004,.998997,917.6
12106,1816.050,21.1765,55.302,3820.5,48.2353,2.24609,35.37,0,0,35,82,1.01355,.999729,917.6
12107,1816.200,19.6078,55.302,3803.5,37.6471,2.10449,28.94,2.34375,0,34,82,1.00632,.999576,916.6
12108,1816.350,19.2157,55.302,3813.75,32.9412,2.05566,26.59,-2.34375,0,34,82,.949251,.997777,916.6
12109,1816.500,19.2157,55.302,3803.25,32.1569,2.06055,26.79,-2.34375,0,34,82,.975207,.998661,916.6
12110,1816.650,18.0392,54.6807,3784.5,29.0196,1.93359,22.33,-3.125,0,34,82,.978867,.998783,916
12111,1816.800,16.0784,54.6807,3752.5,19.2157,1.66016,14,-7.03125,.78125,34,82,.928633,.997014,916
12112,1816.950,15.6863,54.0593,3698.25,15.6863,1.5918,12.52,0,.78125,34,82,.92113,.99674,916
12113,1817.100,15.6863,54.0593,3719.25,14.902,1.57227,11.97,0,.78125,34,82,1.03124,1.00013,916
12114,1817.250,15.6863,53.4379,3687,15.2941,1.58203,12.19,0,.78125,34,82,1.25803,1.00372,912.7
12115,1817.400,16.4706,53.4379,3693,15.6863,1.63086,13.02,0,.78125,34,82,1.38592,1.00723,912.7
12116,1817.550,18.0392,53.4379,3684.75,22.7451,1.86035,19.63,0,.78125,34,82,1.38644,1.00595,912.7
12117,1817.700,19.2157,53.4379,3686.5,29.4118,2.00684,24.67,3.125,0,34,82,1.17983,1.00253,912.8
12118,1817.850,21.1765,52.8166,3667.75,40.3922,2.20703,33.66,3.125,0,34,82,1.0295,1.0001,912.8
12119,1818.000,23.5294,52.8166,3677.75,51.7647,2.39258,43.36,3.90625,0,34,82,1.00827,.999607,912.8
12120,1818.150,24.3137,53.4379,3672.25,59.2157,2.45605,47.62,2.34375,0,34,82,.96993,.998509,912.8
12121,1818.300,25.098,53.4379,3679.5,62.7451,2.49512,50.33,2.34375,0,34,82,.975725,.998692,912.8
12122,1818.450,25.098,53.4379,3683,63.9216,2.51465,51.13,.78125,0,34,82,.987255,.999058,912.8
12123,1818.600,25.8824,53.4379,3696.25,66.6667,2.55371,53.94,1.5625,0,34,82,.996679,.999333,912.8
12124,1818.750,26.6667,53.4379,3711.75,69.8039,2.59277,56.8,.78125,0,34,82,.99677,.999333,914.1
12125,1818.900,27.0588,54.0593,3727,72.9412,2.61719,59.12,.78125,0,34,82,.996679,.999333,914.1
12126,1819.050,28.2353,54.0593,3736,75.6863,2.65625,61.82,.78125,0,34,82,.998235,.999393,914.1
12127,1819.200,28.6275,54.0593,3751,76.4706,2.66113,61.82,0,0,34,82,.991463,.99918,916.1
12128,1819.350,29.4118,54.6807,3764.5,77.6471,2.68066,63.59,0,0,34,82,.999882,.999424,916.1
12129,1819.500,29.8039,54.6807,3775.25,80,2.70508,65.55,0,0,34,82,.993629,.999241,916.1
12130,1819.650,30.1961,55.302,3792.25,80.7843,2.70996,65.94,0,0,34,82,.991494,.99918,916.1
12131,1819.800,30.1961,55.302,3810,80.7843,2.70996,66.14,-.78125,0,34,82,.991372,.99918,918.2
12132,1819.950,30.1961,55.302,3826,81.9608,2.71973,66.73,0,0,34,82,.993934,.999241,918.2
12133,1820.100,30.5882,55.302,3841.75,82.7451,2.72949,67.71,-.78125,0,34,82,.992043,.99918,918.2
12134,1820.250,30.5882,55.9234,3858,82.7451,2.73926,68.1,-1.5625,0,34,82,.985943,.998997,920.4
12135,1820.400,30.5882,55.9234,3873.5,81.9608,2.74414,68.89,-1.5625,0,34,82,.988383,.999088,920.4
12136,1820.550,27.8431,56.5448,3883.75,76.8628,2.6416,60.55,-3.125,0,34,83,.978592,.998783,920.4
12137,1820.700,22.7451,56.5448,3860.25,56.4706,2.35352,41.77,-3.125,0,34,82,.99369,.999241,920.4
12138,1820.850,20.3922,55.9234,3869.25,38.8235,2.15332,31.24,1.5625,0,34,83,1.03224,1.00016,919.4
12139,1821.000,18.8235,55.9234,3859.75,32.549,2.01172,25.31,.78125,0,33,83,.982832,.998905,919.4
12140,1821.150,18.0392,55.9234,3850.5,27.8431,1.93359,22.33,-.78125,0,33,83,.971059,.99854,919.4
12141,1821.300,18.0392,55.9234,3837.75,25.4902,1.89453,20.75,-2.34375,0,33,83,.969687,.998509,919
12142,1821.450,18.0392,55.302,3826.25,25.098,1.89941,20.83,-1.5625,0,33,83,.992073,.99921,919
12143,1821.600,18.8235,55.302,3818.5,28.2353,1.99219,24.21,-.78125,0,33,83,1.00321,.999515,919
12144,1821.750,19.2157,55.302,3807.75,30.5882,2.02148,25.13,1.5625,0,33,83,1.01714,.999821,918.5
12145,1821.900,19.2157,55.302,3800.75,31.3726,2.03613,26.18,1.5625,0,33,83,1.00098,.999454,918.5
12146,1822.050,20,55.302,3793.5,34.1176,2.09961,28.53,.78125,0,33,83,.984418,.998966,918.5
12147,1822.200,20.3922,55.302,3788,36.8627,2.14355,30.47,2.34375,0,33,83,.998997,.999424,918.5
12148,1822.350,21.1765,54.6807,3787.5,40.7843,2.23633,35.13,3.125,0,33,83,1.00013,.999454,917.4
12149,1822.500,21.9608,54.6807,3788,45.098,2.29492,37.82,3.90625,0,33,83,.997624,.999363,917.4
12150,1822.650,22.3529,54.6807,3783.5,47.8431,2.31445,39.42,4.6875,0,33,83,.994025,.999271,917.4
12151,1822.800,22.7451,54.6807,3785,50.1961,2.35352,41.2,3.90625,0,33,83,.986309,.999027,916.2
12152,1822.950,23.1373,54.6807,3786.75,50.9804,2.37305,42.35,3.90625,0,33,83,.985119,.998966,916.2
12153,1823.100,23.9216,54.6807,3789.75,54.5098,2.42188,45.54,3.90625,0,33,83,.995185,.999302,916.2
12154,1823.250,24.3137,54.6807,3793.75,56.8628,2.45605,47.46,3.90625,0,33,83,.993629,.999241,916.2
12155,1823.400,24.3137,55.302,3799.5,59.6078,2.48535,49.37,3.90625,0,33,83,.994392,.999271,916.2
12156,1823.550,24.7059,55.302,3808,61.9608,2.50488,50.97,2.34375,0,33,83,.976732,.998722,916.2
12157,1823.700,24.7059,55.302,3811.25,61.1765,2.50488,50.81,2.34375,0,33,83,.981337,.998875,916.2
12158,1823.850,24.7059,55.302,3819.5,61.9608,2.5,50.65,2.34375,0,33,83,.991311,.99918,916.8
12159,1824.000,24.7059,55.302,3828.25,61.1765,2.5,50.33,1.5625,0,33,83,.989847,.999119,916.8
12160,1824.150,23.9216,55.302,3823.25,58.8235,2.46582,47.94,.78125,0,33,83,.978989,.998783,916.8
12161,1824.300,23.1373,55.9234,3826.75,52.9412,2.38281,43.22,.78125,0,33,83,.989267,.999119,915.9
12162,1824.450,22.7451,55.302,3827.25,50.5882,2.34375,41.05,2.34375,0,33,83,1.00324,.999515,915.9
12163,1824.600,21.5686,55.302,3827.25,46.2745,2.26074,36.35,1.5625,0,33,83,.984449,.998966,915.9
12164,1824.750,21.1765,55.302,3820.5,42.3529,2.23633,35.01,.78125,0,33,83,.984235,.998966,915.9
12165,1824.900,22.3529,55.302,3827,46.2745,2.31445,39.16,3.90625,0,33,83,1.02172,.999912,914.5
12166,1825.050,22.7451,55.302,3824.5,49.0196,2.34375,40.63,5.46875,0,33,83,1.00623,.999576,914.5
12167,1825.200,23.1373,55.302,3815.5,50.9804,2.3584,41.63,5.46875,0,33,83,.993659,.999241,914.5
12168,1825.350,23.1373,55.302,3816.25,51.7647,2.36816,42.64,4.6875,0,33,83,.980727,.998845,913.6
12169,1825.500,23.1373,55.302,3816.5,51.7647,2.36816,42.35,3.125,0,33,83,.970937,.99854,913.6
12170,1825.650,23.1373,55.302,3820.75,52.549,2.39746,43.94,3.125,0,33,83,.983381,.998936,913.6
12171,1825.800,23.9216,55.302,3824.5,55.6863,2.43164,46.02,3.90625,0,33,83,.995032,.999302,913.6
12172,1825.950,24.3137,55.302,3825,58.0392,2.4707,48.42,2.34375,0,33,83,.984601,.998966,913.4
12173,1826.100,24.3137,55.302,3826.75,58.8235,2.47559,48.89,1.5625,0,33,83,.97536,.998661,913.4
12174,1826.250,24.3137,55.302,3832,60,2.48535,49.37,2.34375,0,33,83,.995886,.999302,913.4
12175,1826.400,23.1373,55.302,3827.25,55.2941,2.39746,44.08,.78125,0,33,83,.980636,.998845,913.4
12176,1826.550,20.7843,55.302,3815.75,44.3137,2.19727,33.29,0,0,33,83,.976427,.998722,913.4
12177,1826.700,19.6078,55.302,3812.75,35.6863,2.09961,28.63,.78125,0,33,83,.989908,.999119,913.4
12178,1826.850,18.8235,55.302,3800.75,31.3726,2.00195,24.76,-1.5625,0,33,83,.969747,.998509,913.4
12179,1827.000,18.4314,55.302,3786.75,27.8431,1.93359,22.41,-1.5625,0,33,83,.981612,.998875,912.8
12180,1827.150,18.0392,54.6807,3771.5,27.0588,1.93848,22.25,-1.5625,0,33,83,.99305,.999241,912.8
12181,1827.300,18.4314,54.6807,3766.75,28.2353,1.95801,23.02,-.78125,0,33,83,1.00671,.999576,912.8
12182,1827.450,18.4314,54.6807,3761,28.2353,1.94336,22.41,0,0,33,83,.998692,.999393,912.4
12183,1827.600,18.4314,54.0593,3737.75,27.8431,1.93359,22.25,-.78125,0,33,83,.990426,.99915,912.4
12184,1827.750,19.2157,54.0593,3737,30.1961,2.03613,25.69,-.78125,0,33,83,1.00074,.999454,912.4
12185,1827.900,19.6078,54.0593,3720.75,34.5098,2.09473,28.43,2.34375,0,33,83,1.02245,.999942,911.8
12186,1828.050,20.3922,54.0593,3722.5,37.2549,2.14844,30.91,.78125,0,33,83,.988597,.999088,911.8
12187,1828.200,21.5686,54.0593,3717,42.7451,2.26563,36.35,3.90625,0,33,83,1.01638,.99979,911.8
12188,1828.350,22.3529,54.0593,3726.5,48.2353,2.33887,40.5,4.6875,0,33,83,1.00613,.999576,911.8
12189,1828.500,22.7451,54.0593,3717.25,52.9412,2.37793,42.64,3.90625,0,33,83,.978806,.998783,911
12190,1828.650,22.7451,54.0593,3717.25,51.7647,2.36816,42.06,2.34375,0,33,83,.968771,.998479,911
12191,1828.800,23.9216,54.0593,3730.25,56.4706,2.46094,47.62,3.125,0,33,83,1.00238,.999485,911
12192,1828.950,25.098,54.0593,3732.75,62.7451,2.50977,51.29,3.125,0,33,83,.980392,.998845,911.9
12193,1829.100,25.8824,54.0593,3739.75,67.8431,2.56836,55.19,2.34375,0,33,83,.984601,.998966,911.9
12194,1829.250,25.8824,54.6807,3752,68.2353,2.56836,54.83,1.5625,0,34,83,.980758,.998845,911.9
12195,1829.400,25.8824,54.6807,3762.25,69.0196,2.58301,56.08,1.5625,0,34,83,.990518,.99915,911.9
12196,1829.550,27.0588,54.6807,3770.75,71.3726,2.61719,59.12,.78125,0,34,83,.994269,.999271,913.3
12197,1829.700,27.451,54.6807,3793,72.9412,2.6416,60.19,1.5625,0,34,83,.99369,.999241,913.3
